sent_id,noun_phrase
1632,A business
1632,this night
1633,To-morrow
1633,cousin
1634,forth
1635,father
1635,the Scottish power
1637,father
1638,help
1639,that space
1641,time
1642,conduct
1643,no leave
1644,a world
1644,water
1645,the parting
1646,moiety
1647,quantity
1648,this river
1649,land
1650,A huge half-moon
1650,a monstrous cantle
1651,this place damm
1652,the smug
1652,silver
1653,a new channel
1654,a deep indent
1655,a bottom
1657,Yea
1658,course
1659,like advantage
1659,the other side
1660,the opposed continent
1661,the other side
1662,Yea
1662,a little charge
1663,this north side win
1663,this cape
1663,land
1665,a little charge
1672,lord
1673,train
1673,the English court
1674,the harp
1675,an English ditty
1676,the tongue
1676,a helpful ornament
1677,A virtue
1679,heart
1680,a kitten
1680,cry mew
1681,these same metre
1682,a brazen canstick turn
1683,a dry wheel grate
1684,nothing
1684,edge
1685,poetry
1686,the forced gait
1686,a shuffling nag
1688,thrice
1688,much land
1689,any well-deserving friend
1690,the way
1690,bargain
1690,mark ye
1691,the ninth part
1691,a hair
1693,The moon
1693,night
1694,the writer
1694,withal
1695,departure hence
1696,daughter
1696,mad
1698,Exit
1699,cousin
1699,father
1701,the mouldwarp
1701,the ant
1702,the dreamer
1703,a dragon
1703,a finless fish
1704,a moulten raven
1705,A couching lion
1705,a ramping cat
1706,a deal
1706,skimble-skamble stuff
1707,faith
1708,last night
1711,mark
1711,a word
1712,a tired horse
1712,wife
1713,a smoky house
1714,a windmill
1715,feed
1716,any summer-house
1717,faith
1717,a worthy gentleman
1719,valiant
1719,a lion
1722,temper
1722,a high respect
1723,natural scope
1724,humour
1724,faith
1725,that man
1727,the taste
1727,danger
1727,reproof
1729,faith
1729,lord
1730,enough
1731,patience
1732,learn
1732,lord
1732,this fault
1733,show greatness
1733,courage
1733,blood
1734,grace
1735,doth present harsh rage
1736,government
1737,haughtiness
1737,opinion
1737,disdain
1738,a nobleman
1739,a stain
1740,the beauty
1741,commendation
1742,school 'd
1742,speed
1743,leave
1745,the deadly spite
1746,wife
1747,daughter
1747,part
1749,Good father
1749,aunt
1750,conduct
1752,a peevish self-wind harlotry
1753,no persuasion
1753,good upon
1754,The lady
1756,thou
1757,shame
1758,a parley
1758,thee
1759,The lady
1760,thou mine
1761,a feeling disputation
1762,a truant
1762,love
1763,Till
1763,thy language
1763,thy tongue
1764,sweet
1765,a fair queen
1765,a summer
1765,bower
1766,division
1766,lute
1768,The lady
1770,the wanton
1771,gentle head
1771,lap
1772,the song
1773,the god
1773,sleep
1774,blood
1774,heaviness
1775,such difference
1776,the difference betwixt day
1776,night
1777,The hour
1778,golden progress
1778,the east
1779,heart
1779,sing
1780,that time
1780,book
1783,the air
1783,hence
1784,straight
1784,sit
1784,attend
1785,thou art perfect
1785,come
1786,quick
1786,quick
1786,head
1786,thy lap
1787,giddy goose
1788,The music
1789,the devil
1790,no marvel
1791,r lady
1791,a good musician
1792,nothing
1793,thief
1794,the lady sing
1795,brach
1795,howl
1796,head
1799,a woman
1799,fault
1800,help thee
1801,lady
1801,bed
1803,Peace
1804,the lady
1804,song
1805,song
1806,mine
1806,good sooth
1807,good sooth
1807,Heart
1808,comfit-maker
1808,wife
1808,good sooth
1810,day
1811,such sarcenet surety
1813,a lady
1813,thou art
1814,A good mouth-filling oath
1815,such protest
1815,pepper-gingerbread
1817,sing
1819,'T
1819,the next way
1819,tailor
1820,teacher
1821,ye
1822,Exit
1824,fire
1825,book
1827,heart
1828,Exeunt
1829,The palace
1832,some private conference
1832,hand
1833,need
1834,Exeunt
1836,some displeasing service
1837,secret doom
1837,blood
1838,revengement
1838,a scourge
1839,thou dost
1839,life
1840,thou art
1840,mark
1841,the hot vengeance
1841,the rod
1841,heaven
1844,such bare
1844,such lewd
1845,Such barren
1845,rude society
1846,thou art match
1846,withal
1847,the greatness
1847,thy blood
1848,level
1848,heart
1849,majesty
1850,clear excuse
1852,withal
1853,such extenuation
1854,reproof
1855,the ear
1855,greatness
1856,base
1857,youth
1858,faulty wander
1859,pardon
1859,true submission
1860,thee
1861,a wing
1862,the flight
1863,place
1863,council thou hast
1864,brother
1865,art
1865,an alien
1866,the court
1866,blood
1867,The hope
1867,expectation
1867,thy time
1868,the soul
1868,every man
1869,thy fall
1870,presence
1871,common-hackney 'd
1872,company
1873,Opinion
1873,the crown
1875,reputeless banishment
1876,A fellow
1876,no mark
1876,likelihood
1878,a comet
1881,all courtesy
1881,heaven
1882,dress
1882,such humility
1883,allegiance
1885,the presence
1885,the crowned king
1886,person
1887,presence
1887,a robe pontifical
1888,state
1889,a feast
1890,rareness
1890,such solemnity
1891,king
1892,rash bavin
1893,state
1894,royalty
1894,capering
1895,great name
1896,countenance
1896,name
1897,laugh
1897,the push
1898,every beardless vain comparative
1899,a companion
1900,popularity
1901,daily swallow
1902,honey
1903,the taste
1903,sweetness
1905,occasion
1906,the cuckoo
1908,community
1909,no extraordinary gaze
1910,sun-like majesty
1913,Slept
1913,face
1914,cloudy
1915,presence
1916,line
1916,thou
1917,thou
1917,privilege
1918,vile participation
1918,an eye
1919,thy common sight
1920,mine
1922,foolish tenderness
1923,thrice
1923,gracious lord
1925,the world
1926,thou art
1926,this hour
1927,foot
1929,sceptre
1929,soul
1929,boot
1930,worthy interest
1930,the state
1931,the shadow
1931,succession
1932,no right
1933,harness
1933,the realm
1934,head
1934,the lion
1935,debt
1935,thou
1936,ancient
1938,never-dying honour hath
1940,great name
1941,majority
1942,military title capital
1943,Christ
1944,hath
1945,This infant warrior
1947,a friend
1948,the mouth
1948,deep defiance
1949,the peace
1949,safety
1949,throne
1951,grace
1953,these news
1954,thee
1955,Which art
1955,near'st
1955,enemy
1956,Thou
1956,art
1956,enough
1956,vassal fear
1957,inclination
1957,the start
1957,spleen
1958,pay
1959,curtsy
1960,much thou art degenerate
1963,majesty
1964,head
1965,the closing
1965,some glorious day
1966,son
1967,a garment
1967,blood
1968,a bloody mask
1969,wash
1969,shame
1970,the day
1971,this same child
1971,honour
1971,renown
1972,this all-praised knight
1973,chance
1974,helm
1975,head
1976,the time
1977,this northern youth exchange
1979,factor
1979,lord
1980,behalf
1981,strict account
1982,every glory
1983,Yea
1983,worship
1983,time
1984,the reckoning
1984,heart
1985,the name
1987,majesty
1988,intemperance
1989,the end
1989,life
1991,parcel
1991,this vow
1992,thousand
1993,shalt
1993,charge
1993,sovereign trust herein
1995,speed
1996,the business
1997,hath
1997,word
1999,The eleventh
1999,this month
2000,A mighty
2000,a fearful head
2001,every hand
2002,play
2002,the state
2004,son
2005,this advertisement
2006,forward
2007,meeting
2009,account
2010,business
2012,business
2012,let
2013,Advantage
2014,Exeunt
2018,action
2019,an old lady
2020,gown
2020,an old apple-john
2022,liking
2022,heart
2023,no strength
2024,the inside
2024,a church
2025,a peppercorn
2025,a brewer
2025,horse
2025,the inside
2026,church
2026,Company
2026,villanous company
2026,hath
2027,spoil
2029,a bawdy song
2030,a gentleman
2031,need
2032,a week
2032,a bawdy-house
2033,a quarter
2033,an hour
2033,money
2035,good compass
2035,all order
2036,all compass
2038,all compass
2039,compass
2040,thy face
2040,life
2041,the lantern
2042,the poop
2042,the nose
2042,thee
2044,face
2044,no harm
2045,good use
2046,a man doth
2046,a memento mori
2047,thy face
2047,hell-fire
2048,purple
2049,burning
2049,any way
2050,thy face
2050,oath
2051,this fire
2051,angel
2052,thou art
2053,the light
2053,thy face
2053,the son
2053,utter
2054,darkness
2054,thou
2055,night
2055,horse
2055,thou
2056,hadst
2056,an ignis fatuus
2056,a ball
2056,wildfire
2057,no purchase
2057,money
2057,thou art
2058,perpetual triumph
2058,bonfire-light
2059,hast
2060,thee
2060,the night betwixt
2061,the sack
2061,thou hast
2062,drunk
2062,good cheap
2063,chandler
2064,salamander
2064,fire
2065,time
2067,'Sblood
2067,face
2070,the hen
2071,pocket
2073,think
2073,house
2074,husband
2074,man
2074,man
2074,boy
2075,boy
2075,servant
2075,the tithe
2075,a hair
2076,house
2077,lie
2077,hostess
2078,a hair
2078,pocket
2079,a woman
2080,thee
2080,light
2081,mine own house
2084,money
2085,a quarrel
2086,a dozen
2086,back
2087,filthy dowlas
2089,a true woman
2089,holland
2090,an ell
2090,money
2091,money lent
2092,pound
2093,part
2094,nothing
2095,face
2096,nose
2096,cheeks
2097,a denier
2097,a younker
2098,mine case
2098,mine inn
2099,pocket
2100,seal-ring
2100,grandfather
2100,worth forty mark
2101,the prince tell
2102,ring
2102,copper
2103,the prince
2103,a sneak-cup
2103,'sblood
2104,a dog
2106,marching
2106,truncheon
2106,a life
2107,lad
2107,the wind
2107,that door
2107,i
2107,faith
2108,all march
2109,fashion
2110,lord
2111,thou
2112,husband
2112,an honest man
2113,lord
2114,list
2115,thou
2116,The other night
2117,pocket
2117,this house
2118,bawdy-house
2119,didst thou
2120,thou
2121,forty pound
2121,a seal-ring
2122,grandfather
2123,A trifle
2123,some eight-penny matter
2124,lord
2125,lord
2126,a foul-mouthed man
2129,faith
2129,truth
2129,womanhood
2130,thee
2130,a stewed
2131,prune
2131,truth
2131,thee
2131,a drawn
2132,fox
2132,womanhood
2133,deputy
2133,wife
2133,the ward
2133,thing
2135,thing
2135,thing
2136,thing
2136,a thing
2137,no thing
2138,shouldst
2138,an honest man
2138,wife
2139,thy knighthood
2139,thou art
2139,a knave
2141,thy womanhood
2141,thou art
2141,a beast
2143,beast
2143,thou knave
2143,thou
2144,beast
2144,an otter
2145,An otter
2145,an otter
2146,a man
2148,an unjust man
2148,thou
2149,man
2149,thou
2150,hostess
2151,lord
2151,this other day
2152,a thousand pound
2153,pound
2154,pound
2154,thy love
2155,thou
2155,thy love
2156,lord
2157,cudgel
2160,ring
2160,copper
2161,copper
2161,thou
2161,thy word
2162,thou knowest
2162,thou art
2162,man
2163,thou art prince
2164,roaring
2164,a lion
2164,whelp
2165,the lion
2166,The king
2166,the lion
2166,dost thou
2167,thy father
2168,girdle break
2169,thy
2170,no room
2170,faith
2171,truth
2171,honesty
2171,this bosom
2171,thine
2172,midriff
2172,an honest
2173,woman
2173,thy pocket
2173,thou whoreson
2174,impudent
2174,anything
2175,thy pocket
2176,poor penny-worth
2177,thy pocket
2179,a villain
2180,art
2181,thou hear
2181,thou knowest
2181,the state
2182,innocency
2183,villany
2184,another man
2185,frailty
2185,pocket
2186,the story
2187,thee
2187,go
2187,ready breakfast
2188,thy husband
2188,cherish thy
2189,thou shalt
2189,any honest
2190,reason
2190,thou
2191,prithee
2192,Exit
2193,the news
2193,court
2193,the robbery
2194,lad
2195,sweet beef
2195,good angel
2196,thee
2196,the money
2197,a double labour
2198,father
2198,any thing
2199,the exchequer
2199,the first thing thou doest
2201,lord
2202,a charge
2202,foot
2203,horse
2204,a fine thief
2205,age
2207,none
2209,Bardolph
2210,lord
2211,this letter
2212,brother
2213,Exit
2214,thou
2215,thirty
2215,ere dinner time
2216,Exit Peto
2217,the temple hall
2218,o'clock
2218,the afternoon
2219,thy charge
2220,Money
2220,order
2220,furniture
2221,The land
2222,lie
2223,Exit
2224,brave world
2224,Hostess
2224,breakfast
2225,this tavern
2225,drum
2226,Exit
2228,SCENE
2228,The rebel camp
2230,noble Scot
2230,speaking truth
2231,this fine age
2231,flattery
2232,Such attribution
2233,a soldier
2233,this season
2233,stamp
2234,the world
2236,a braver place
2237,heart
2237,love hath
2237,no man
2238,task
2238,word
2238,lord
2239,the king
2239,honour
2240,No man
2240,the ground
2243,a Messenger
2244,thou
2245,father
2247,lord
2247,grievous sick
2248,the leisure
2249,a rustling time
2249,power
2250,government
2251,mind
2251,lord
2252,bed
2253,lord
2254,the time
2254,departure thence
2255,much fear
2256,the state
2256,time
2257,Ere
2257,sickness
2258,health
2258,worth
2259,droop
2259,this sickness doth infect
2260,life-blood
2260,enterprise
2261,'T
2261,hither
2261,camp
2262,inward sickness
2263,deputation
2265,a trust
2266,any soul
2267,bold advertisement
2268,small conjunction
2269,fortune
2271,the king
2273,father
2273,sickness
2273,a maim
2274,A perilous gash
2274,limb lopp
2275,faith
2275,present want
2277,the exact wealth
2278,cast
2279,the nice hazard
2279,doubtful hour
2280,therein
2281,the soul
2281,hope
2282,list
2282,utmost bound
2284,'Faith
2285,a sweet reversion
2286,the hope
2288,A comfort
2288,retirement
2289,a home
2289,unto
2290,the devil
2290,mischance look
2291,the maidenhead
2292,father
2293,The quality
2293,hair
2293,attempt
2294,no division
2296,That wisdom
2296,loyalty
2296,mere dislike
2297,the earl
2297,hence
2298,an apprehension
2299,the tide
2299,fearful faction
2300,a kind
2300,question
2300,cause
2301,the offering side
2302,aloof
2302,strict arbitrement
2303,every loop
2303,whence
2304,The eye
2304,reason
2305,This absence
2305,father
2305,draws
2305,a curtain
2306,the ignorant
2306,a kind
2306,fear
2307,dreamt
2309,absence
2309,this use
2310,a lustre
2310,great opinion
2311,dare
2311,great enterprise
2312,Than
2312,the earl
2313,help
2313,a head
2314,a kingdom
2314,help
2317,heart
2317,a word
2318,this term
2318,fear
2320,cousin
2320,welcome
2320,soul
2321,news
2321,lord
2322,thousand
2324,No harm
2326,The king
2326,person
2326,forth
2328,mighty preparation
2329,son
2330,The nimble-footed madcap
2331,daff
2331,the world aside
2334,the wind
2337,spirit
2337,the month
2338,the sun
2338,midsummer
2340,beaver
2342,Rise
2342,the ground
2343,such ease
2343,seat
2344,an angel dropp
2344,the clouds
2345,a fiery Pegasus
2346,the world
2346,noble horsemanship
2347,the sun
2348,This praise
2349,trim
2350,the fire-eyed maid
2350,smoky war
2352,altar sit
2353,blood
2353,fire
2354,this rich reprisal
2355,horse
2356,a thunderbolt
2357,the bosom
2358,hot horse
2358,horse
2359,ne'er part
2359,drop
2359,a corse
2361,news
2363,power
2365,faith
2365,a frosty sound
2366,the king
2366,whole battle reach
2367,thousand
2369,father
2370,a day
2371,a muster speedily
2373,Talk
2373,fear
2374,death
2374,death
2374,hand
2374,this one-half year
2375,Exeunt
2376,public road
2379,bottle
2379,sack
2380,tonight
2381,money
2381,captain
2383,This bottle
2383,an angel
2384,thy labour
2385,twenty
2385,the coinage
2385,Bid
2386,town
2386,end
2387,farewell
2388,Exit
2390,gurnet
2390,the king
2390,press
2391,exchange
2393,none
2393,yeoman
2393,inquire
2395,the banns
2395,a commodity
2396,the devil
2396,a drum
2397,the report
2397,a caliver
2397,a struck
2398,fowl
2398,a hurt wild-duck
2398,none
2399,toasts-and-butter
2401,whole charge
2404,cloth
2404,the glutton
2408,trade-fallen
2408,a calm world
2409,peace
2409,dishonourable ragged
2410,an old faced ancient
2414,swine-keeping
2414,draff
2414,A mad
2415,the way
2416,No eye
2417,hath
2418,Coventry
2418,nay
2419,the legs
2421,prison
2421,a shirt
2421,a half
2422,company
2422,the half shirt
2424,herald
2424,coat
2424,the shirt
2425,the truth
2425,host
2426,the red-nose innkeeper
2427,every hedge
2429,quilt
2430,mad wag
2430,a devil dost thou
2432,cry
2432,honour
2434,time
2436,The king
2437,all night
2438,a cat
2439,steal cream
2440,cream
2440,thy theft hath
2441,butter
2443,mine
2445,tut
2445,food
2445,powder
2445,food
2446,powder
2446,a pit
2447,tush
2447,man
2449,bare
2450,poverty
2451,bareness
2454,the ribs bare
2454,sirrah
2454,haste
2454,Percy
2455,the field
2456,the king
2459,the latter end
2459,a fray
2459,the beginning
2459,a feast
2460,a dull fighter
2460,a keen guest
2461,Exeunt
2462,The rebel camp
2466,the advantage
2467,a whit
2468,supply
2471,Good cousin
2472,lord
2473,counsel well
2474,fear
2474,cold heart
2475,no slander
2475,life
2476,life
2477,well-respected honour bid
2478,little counsel
2478,weak fear
2479,lord
2479,this day
2480,the battle
2482,Yea
2482,to-night
2483,Content
2488,expedition
2488,certain horse
2489,cousin
2490,uncle
2490,horse
2490,today
2491,pride
2491,mettle
2492,courage
2492,hard labour tame
2492,dull
2493,a horse
2493,the half
2494,the enemy
2496,part
2496,rest
2497,The number
2497,the king exceedeth
2498,sake
2498,cousin
2499,The trumpet
2499,a parley
2501,the king
2502,hearing
2502,respect
2504,determination
2506,good name
2507,quality
2508,stand
2508,an enemy
2510,limit
2510,true rule
2511,majesty
2512,charge
2512,hath
2513,The nature
2513,whereupon
2514,the breast
2514,civil peace
2515,Such bold hostility
2515,duteous land
2516,Audacious cruelty
2516,the king
2517,any way
