line_id,sentence,entity,label
1190,"Four, Hal, I told thee four.",four,CARDINAL
1191,"Ay, ay, he said four.",four,CARDINAL
1192,"These four came all a-front, and mainly thrust at",four,CARDINAL
1193,me. I made me no more ado but took all their seven,seven,CARDINAL
1195,"Seven? why, there were but four even now.",Seven,CARDINAL
1195,"Seven? why, there were but four even now.",four,CARDINAL
1197,"Ay, four, in buckram suits.",four,CARDINAL
1198,"Seven, by these hilts, or I am a villain else.",Seven,CARDINAL
1200,"Dost thou hear me, Hal?",Hal,PERSON
1201,"Ay, and mark thee too, Jack.",Jack,PERSON
1202,"Do so, for it is worth the listening to. These nine",nine,CARDINAL
1204,"So, two more already.",two,CARDINAL
1205,"Their points being broken,--","broken,--",ORG
1206,Down fell their hose.,hose,PERSON
1208,"came in foot and hand, and with a thought seven of",seven,CARDINAL
1210,O monstrous! eleven buckram men grown out of two!,eleven,CARDINAL
1210,O monstrous! eleven buckram men grown out of two!,two,CARDINAL
1211,"But, as the devil would have it, three misbegotten",three,CARDINAL
1212,knaves in Kendal green came at my back and let drive,Kendal,GPE
1213,"at me, for it was so dark, Hal, that thou couldst",Hal,PERSON
1218,"whoreson, obscene, grease tallow-catch,--",whoreson,PERSON
1221,"Why, how couldst thou know these men in Kendal",Kendal,GPE
1224,"Come, your reason, Jack, your reason.",Jack,PERSON
1225,"What, upon compulsion? 'Zounds, an I were at the",Zounds,GPE
1230,"compulsion, I.",I.,ORG
1233,"this huge hill of flesh,--","flesh,--",ORG
1234,"'Sblood, you starveling, you elf-skin, you dried",Sblood,PERSON
1235,"neat's tongue, you bull's pizzle, you stock-fish! O",bull,PERSON
1238,"standing-tuck,--","standing-tuck,--",ORG
1240,"when thou hast tired thyself in base comparisons,",thou,GPE
1242,"Mark, Jack.",Mark,PERSON
1242,"Mark, Jack.",Jack,PERSON
1243,"We two saw you four set on four and bound them, and",two,CARDINAL
1243,"We two saw you four set on four and bound them, and",four,CARDINAL
1243,"We two saw you four set on four and bound them, and",four,CARDINAL
1244,"were masters of their wealth. Mark now, how a plain",Mark,PERSON
1245,tale shall put you down. Then did we two set on you,two,CARDINAL
1246,"four, and, with a word, out-faced you from your",four,CARDINAL
1248,"the house: and, Falstaff, you carried your guts",Falstaff,GPE
1251,"bull-calf. What a slave art thou, to hack thy sword",bull-calf,ORG
1252,"as thou hast done, and then say it was in fight!",thou,GPE
1254,thou now find out to hide thee from this open and,thou,GPE
1256,"Come, let's hear, Jack, what trick hast thou now?",Jack,PERSON
1260,"why, thou knowest I am as valiant as Hercules: but",thou,GPE
1260,"why, thou knowest I am as valiant as Hercules: but",Hercules,WORK_OF_ART
1261,"beware instinct, the lion will not touch the true",beware instinct,PERSON
1270,merry? shall we have a play extempore?,merry,PERSON
1271,"Content, and the argument shall be thy running away.",Content,ORG
1272,"Ah, no more of that, Hal, an thou lovest me!",Hal,PERSON
1277,"Marry, my lord, there is a nobleman of the court at",Marry,PERSON
1284,What doth gravity out of his bed at midnight? Shall,midnight,TIME
1286,"Prithee, do, Jack.",Jack,PERSON
1290,"Peto, so did you, Bardolph: you are lions too, you",Bardolph,PERSON
1293,"'Faith, I ran when I saw others run.",Faith,PERSON
1294,"'Faith, tell me now in earnest, how came Falstaff's",Falstaff,GPE
1295,sword so hacked?,sword,PERSON
1297,swear truth out of England but he would make you,England,GPE
1302,"did that I did not this seven year before, I blushed",this seven year before,DATE
1304,"O villain, thou stolest a cup of sack eighteen years",eighteen years,DATE
1306,thou hast blushed extempore. Thou hadst fire and,thou,GPE
1307,"sword on thy side, and yet thou rannest away: what",sword,PERSON
1314,"Choler, my lord, if rightly taken.",Choler,ORG
1317,"Here comes lean Jack, here comes bare-bone.",Jack,PERSON
1319,"How long is't ago, Jack, since thou sawest thine own knee?",Jack,PERSON
1319,"How long is't ago, Jack, since thou sawest thine own knee?",thou,GPE
1320,"My own knee! when I was about thy years, Hal, I was",about thy years,DATE
1320,"My own knee! when I was about thy years, Hal, I was",Hal,PERSON
1325,"Sir John Bracy from your father, you must to the",John Bracy,PERSON
1327,"north, Percy, and he of Wales, that gave Amamon the",Percy,PERSON
1327,"north, Percy, and he of Wales, that gave Amamon the",Wales,GPE
1327,"north, Percy, and he of Wales, that gave Amamon the",Amamon,PERSON
1328,bastinado and made Lucifer cuckold and swore the,Lucifer,PERSON
1332,"Owen, Owen, the same, and his son-in-law Mortimer,",Owen,PERSON
1332,"Owen, Owen, the same, and his son-in-law Mortimer,",Owen,PERSON
1332,"Owen, Owen, the same, and his son-in-law Mortimer,",Mortimer,PERSON
1333,"and old Northumberland, and that sprightly Scot of",Northumberland,ORG
1334,"Scots, Douglas, that runs o' horseback up a hill",Douglas,PERSON
1335,"perpendicular,--","perpendicular,--",ORG
1344,"Yes, Jack, upon instinct.",Jack,PERSON
1346,"and one Mordake, and a thousand blue-caps more:",one,CARDINAL
1346,"and one Mordake, and a thousand blue-caps more:",Mordake,PRODUCT
1346,"and one Mordake, and a thousand blue-caps more:",a thousand,CARDINAL
1350,"Why, then, it is like, if there come a hot June and",June,DATE
1352,"as they buy hob-nails, by the hundreds.",hundreds,CARDINAL
1353,"By the mass, lad, thou sayest true, it is like we",thou,NORP
1354,"shall have good trading that way. But tell me, Hal,",Hal,PERSON
1356,"heir-apparent, could the world pick thee out three",three,CARDINAL
1357,"such enemies again as that fiend Douglas, that",Douglas,PERSON
1358,"spirit Percy, and that devil Glendower? Art thou",Percy,PERSON
1358,"spirit Percy, and that devil Glendower? Art thou",Glendower,NORP
1362,"Well, thou wert be horribly chid tomorrow when thou",tomorrow,DATE
1362,"Well, thou wert be horribly chid tomorrow when thou",thou,GPE
1364,"Do thou stand for my father, and examine me upon the",thou,GPE
1370,crown for a pitiful bald crown!,crown,ORG
1375,in King Cambyses' vein.,King Cambyses',ORG
1386,"Harry, I do not only marvel where thou spendest thy",Harry,PERSON
1386,"Harry, I do not only marvel where thou spendest thy",thou,GPE
1398,the sun of England prove a thief and take purses? a,England,GPE
1399,"question to be asked. There is a thing, Harry,",Harry,PERSON
1400,which thou hast often heard of and it is known to,thou,GPE
1403,"the company thou keepest: for, Harry, now I do not",thou keepest,PERSON
1403,"the company thou keepest: for, Harry, now I do not",Harry,PERSON
1412,"by'r lady, inclining to three score, and now I",three,CARDINAL
1413,"remember me, his name is Falstaff: if that man",Falstaff,PERSON
1414,"should be lewdly given, he deceiveth me, for, Harry,",Harry,PERSON
1420,thou been this month?,this month,DATE
1421,"Dost thou speak like a king? Do thou stand for me,",thou,GPE
1423,"Depose me? if thou dost it half so gravely, so",half,CARDINAL
1428,"Now, Harry, whence come you?",Harry,PERSON
1429,"My noble lord, from Eastcheap.",Eastcheap,FAC
1431,"'Sblood, my lord, they are false: nay, I'll tickle",Sblood,PERSON
1440,"cloak-bag of guts, that roasted Manningtree ox with",Manningtree,ORG
1442,"grey iniquity, that father ruffian, that vanity in",grey iniquity,ORG
1443,"years? Wherein is he good, but to taste sack and",Wherein,PERSON
1445,"capon and eat it? wherein cunning, but in craft?",wherein,PERSON
1446,"wherein crafty, but in villany? wherein villanous,",wherein crafty,PERSON
1446,"wherein crafty, but in villany? wherein villanous,",villany,GPE
1447,"but in all things? wherein worthy, but in nothing?",wherein worthy,PERSON
1451,"Falstaff, that old white-bearded Satan.",Satan,FAC
1461,"to be fat be to be hated, then Pharaoh's lean kine",Pharaoh,ORG
1462,"are to be loved. No, my good lord, banish Peto,",Peto,ORG
1463,"banish Bardolph, banish Poins: but for sweet Jack",Bardolph,GPE
1463,"banish Bardolph, banish Poins: but for sweet Jack",Jack,PERSON
1464,"Falstaff, kind Jack Falstaff, true Jack Falstaff,",Jack Falstaff,PERSON
1464,"Falstaff, kind Jack Falstaff, true Jack Falstaff,",Jack Falstaff,PERSON
1465,"valiant Jack Falstaff, and therefore more valiant,",Jack Falstaff,PERSON
1466,"being, as he is, old Jack Falstaff, banish not him",Jack Falstaff,PERSON
1467,"thy Harry's company, banish not him thy Harry's",Harry,PERSON
1467,"thy Harry's company, banish not him thy Harry's",Harry,PERSON
1468,"company: banish plump Jack, and banish all the world.",Jack,PERSON
1471,"Exeunt Hostess, FRANCIS, and BARDOLPH",BARDOLPH,ORG
1476,say in the behalf of that Falstaff.,Falstaff,GPE
1483,"Dost thou hear, Hal? never call a true piece of",Hal,PERSON
1497,Exeunt all except PRINCE HENRY and PETO,PRINCE HENRY,PERSON
1497,Exeunt all except PRINCE HENRY and PETO,PETO,ORG
1498,Enter Sheriff and the Carrier,Enter Sheriff,PERSON
1500,"First, pardon me, my lord. A hue and cry",First,ORDINAL
1503,"One of them is well known, my gracious lord,",One,CARDINAL
1513,"I will, my lord. There are two gentlemen",two,CARDINAL
1514,Have in this robbery lost three hundred marks.,three hundred marks,MONEY
1518,"I think it is good morrow, is it not?",morrow,DATE
1519,"Indeed, my lord, I think it be two o'clock.",two o'clock,TIME
1521,"This oily rascal is known as well as Paul's. Go,",Paul,PERSON
1526,"He searcheth his pockets, and findeth certain papers",findeth,PERSON
1530,"[Reads]  Item, A capon,. . 2s. 2d.",2s,CARDINAL
1530,"[Reads]  Item, A capon,. . 2s. 2d.",2d,CARDINAL
1531,"Item, Sauce,. . . 4d.",Sauce,PERSON
1531,"Item, Sauce,. . . 4d.",4d,CARDINAL
1532,"Item, Sack, two gallons, 5s. 8d.",Sack,PERSON
1532,"Item, Sack, two gallons, 5s. 8d.",two gallons,QUANTITY
1532,"Item, Sack, two gallons, 5s. 8d.",5s,CARDINAL
1533,"Item, Anchovies and sack after supper, 2s. 6d.",2s,CARDINAL
1533,"Item, Anchovies and sack after supper, 2s. 6d.",6d,CARDINAL
1534,"Item, Bread,        ob.",Bread,PERSON
1535,O monstrous! but one half-penny-worth of bread to,one half-penny,MONEY
1542,march of twelve-score. The money shall be paid,twelve,CARDINAL
1544,"the morning, and so, good morrow, Peto.",Peto,ORG
1548,SCENE I. Bangor. The Archdeacon's house.,SCENE I. Bangor,ORG
1548,SCENE I. Bangor. The Archdeacon's house.,Archdeacon,ORG
1552,"Lord Mortimer, and cousin Glendower,",Mortimer,PERSON
1552,"Lord Mortimer, and cousin Glendower,",Glendower,NORP
1557,"Sit, cousin Percy, sit, good cousin Hotspur,",Percy,GPE
1557,"Sit, cousin Percy, sit, good cousin Hotspur,",Hotspur,ORG
1558,For by that name as oft as Lancaster,Lancaster,ORG
1559,"Doth speak of you, his cheek looks pale and with",Doth,ORG
1561,"And you in hell, as oft as he hears Owen Glendower spoke of.",Owen Glendower,PERSON
1567,"Why, so it would have done at the same season, if",the same season,DATE
1595,"That chides the banks of England, Scotland, Wales,",England,GPE
1595,"That chides the banks of England, Scotland, Wales,",Scotland,GPE
1595,"That chides the banks of England, Scotland, Wales,",Wales,GPE
1600,I think there's no man speaks better Welsh.,Welsh,ORG
1602,"Peace, cousin Percy, you will make him mad.",Percy,PERSON
1614,Three times hath Henry Bolingbroke made head,Three,CARDINAL
1614,Three times hath Henry Bolingbroke made head,Henry Bolingbroke,PERSON
1615,"Against my power, thrice from the banks of Wye",Wye,LOC
1616,And sandy-bottom'd Severn have I sent him,Severn,NORP
1623,Into three limits very equally:,three,CARDINAL
1624,"England, from Trent and Severn hitherto,",England,GPE
1624,"England, from Trent and Severn hitherto,",Trent,LOC
1624,"England, from Trent and Severn hitherto,",Severn,NORP
1626,"All westward, Wales beyond the Severn shore,",Wales,ORG
1626,"All westward, Wales beyond the Severn shore,",Severn,NORP
1628,"To Owen Glendower: and, dear coz, to you",To Owen Glendower:,PERSON
1629,"The remnant northward, lying off from Trent.",Trent,LOC
1632,"A business that this night may execute,",this night,TIME
1633,"To-morrow, cousin Percy, you and I",Percy,PERSON
1635,"To meet your father and the Scottish power,",Scottish,NORP
1636,"As is appointed us, at Shrewsbury.",Shrewsbury,GPE
1637,"My father Glendower is not ready yet,",Glendower,PERSON
1638,Not shall we need his help these fourteen days.,these fourteen days,DATE
1646,"Methinks my moiety, north from Burton here,",Burton,GPE
1658,"Mark how he bears his course, and runs me up",Mark,PERSON
1670,"Why, that will I.",I.,ORG
1671,"Let me not understand you, then, speak it in Welsh.",Welsh,LOC
1672,"I can speak English, lord, as well as you,",English,LANGUAGE
1673,"For I was train'd up in the English court,",English,NORP
1675,Many an English ditty lovely well,English,NORP
1678,"Marry,",Marry,PERSON
1681,"Than one of these same metre ballad-mongers,",metre ballad-mongers,PERSON
1691,I'll cavil on the ninth part of a hair.,ninth,ORDINAL
1693,"The moon shines fair, you may away by night:",night,TIME
1697,So much she doteth on her Mortimer.,Mortimer,PERSON
1698,Exit GLENDOWER,Exit GLENDOWER,FAC
1699,"Fie, cousin Percy! how you cross my father!",Percy,GPE
1702,"Of the dreamer Merlin and his prophecies,",Merlin,PERSON
1708,He held me last night at least nine hours,last night,TIME
1708,He held me last night at least nine hours,at least nine hours,TIME
1716,In any summer-house in Christendom.,summer,DATE
1716,In any summer-house in Christendom.,Christendom,LOC
1721,"As mines of India. Shall I tell you, cousin?",India,GPE
1733,"Though sometimes it show greatness, courage, blood,--","blood,--",ORG
1739,Loseth men's hearts and leaves behind a stain,Loseth,PERSON
1746,"My wife can speak no English, I no Welsh.",English,LANGUAGE
1749,"Good father, tell her that she and my aunt Percy",Percy,GPE
1751,"Glendower speaks to her in Welsh, and she answers him in the same",Welsh,PERSON
1754,The lady speaks in Welsh,Welsh,LOC
1755,I understand thy looks: that pretty Welsh,Welsh,PERSON
1759,The lady speaks again in Welsh,Welsh,PERSON
1765,"Sung by a fair queen in a summer's bower,",Sung,PERSON
1765,"Sung by a fair queen in a summer's bower,",summer,DATE
1768,The lady speaks again in Welsh,Welsh,PERSON
1777,The hour before the heavenly-harness'd team,The hour,TIME
1783,"Hang in the air a thousand leagues from hence,",thousand,CARDINAL
1785,"Come, Kate, thou art perfect in lying down: come,",Kate,PERSON
1785,"Come, Kate, thou art perfect in lying down: come,",thou,GPE
1794,and hear the lady sing in Welsh.,Welsh,FAC
1795,"I had rather hear Lady, my brach, howl in Irish.",Lady,PERSON
1795,"I had rather hear Lady, my brach, howl in Irish.",Irish,NORP
1801,To the Welsh lady's bed.,Welsh,PERSON
1804,Here the lady sings a Welsh song,Welsh,ORG
1805,"Come, Kate, I'll have your song too.",Kate,PERSON
1812,As if thou never walk'st further than Finsbury.,Finsbury,GPE
1813,"Swear me, Kate, like a lady as thou art,",Kate,PERSON
1816,To velvet-guards and Sunday-citizens.,Sunday,DATE
1821,"within these two hours, and so, come in when ye will.",these two hours,TIME
1822,Exit,Exit,GPE
1823,"Come, come, Lord Mortimer, you are as slow",Mortimer,PERSON
1824,As hot Lord Percy is on fire to go.,Percy,PERSON
1829,SCENE II. London. The palace.,London,GPE
1830,"Enter KING HENRY IV, PRINCE HENRY, and others",HENRY IV,PERSON
1830,"Enter KING HENRY IV, PRINCE HENRY, and others",PRINCE HENRY,PERSON
1831,"Lords, give us leave, the Prince of Wales and I",the Prince of Wales,ORG
1840,Make me believe that thou art only mark'd,thou,GPE
1860,"God pardon thee! yet let me wonder, Harry,",Harry,PERSON
1880,"Others would say 'Where, which is Bolingbroke?'",Bolingbroke,ORG
1901,"That, being daily swallow'd by men's eyes,",daily,DATE
1906,"He was but as the cuckoo is in June,",June,DATE
1916,"And in that very line, Harry, standest thou,",Harry,PERSON
1917,For thou has lost thy princely privilege,thou,GPE
1926,As thou art to this hour was Richard then,this hour,TIME
1926,As thou art to this hour was Richard then,Richard,PERSON
1927,"When I from France set foot at Ravenspurgh,",France,GPE
1927,"When I from France set foot at Ravenspurgh,",Ravenspurgh,FAC
1928,And even as I was then is Percy now.,Percy,PERSON
1935,"And, being no more in debt to years than thou,",years,DATE
1939,"Against renowned Douglas! whose high deeds,",Douglas,PERSON
1944,"Thrice hath this Hotspur, Mars in swathling clothes,",Thrice,ORG
